order_id,order_number,customer_name,order_date,order_time,item_name,category,ingredients,quantity,price,total_price,payment_mode,store_id,Month Name,Month number,Day Name,Day number,Hour
180,7542,Ananya,21-01-2024,10.28.49 PM,Latte,Coffee,"Espresso, Steamed Milk",2,244,488,Card,3,January,1,Sunday,21,22
181,3042,Ananya,21-01-2024,1.31.30 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,247,741,Cash,3,January,1,Sunday,21,13
182,1630,Rahul,21-01-2024,6.16.38 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,133,133,Card,1,January,1,Sunday,21,18
183,5343,Ananya,22-01-2024,7.08.32 PM,Espresso,Coffee,"Espresso Beans, Water",3,328,984,Card,3,January,1,Monday,22,19
184,7202,Simran,22-01-2024,11.10.04 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,349,1396,Card,1,January,1,Monday,22,11
185,7370,Pooja,22-01-2024,1.12.55 PM,Green Tea,Tea,"Green Tea Leaves, Water",2,332,664,Cash,2,January,1,Monday,22,13
186,7592,Simran,22-01-2024,4.30.56 PM,Espresso,Coffee,"Espresso Beans, Water",1,161,161,UPI,1,January,1,Monday,22,16
187,5514,Riya,22-01-2024,7.45.28 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,130,520,Cash,1,January,1,Monday,22,19
188,1655,Pooja,22-01-2024,12.04.54 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,122,488,Cash,2,January,1,Monday,22,12
189,9246,Simran,22-01-2024,9.41.27 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,194,194,UPI,2,January,1,Monday,22,9
190,7068,Karan,22-01-2024,9.38.09 PM,Americano,Coffee,"Espresso, Hot Water",3,244,732,Cash,1,January,1,Monday,22,21
191,8589,Rahul,22-01-2024,8.32.39 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,231,462,Card,1,January,1,Monday,22,20
192,1665,Simran,22-01-2024,5.52.33 PM,Americano,Coffee,"Espresso, Hot Water",2,349,698,Cash,2,January,1,Monday,22,17
193,6788,Nikhil,23-01-2024,3.55.59 PM,Espresso,Coffee,"Espresso Beans, Water",1,230,230,Card,3,January,1,Tuesday,23,15
194,1957,Rahul,23-01-2024,10.57.31 AM,Green Tea,Tea,"Green Tea Leaves, Water",3,291,873,Cash,2,January,1,Tuesday,23,10
195,7051,Karan,23-01-2024,10.07.54 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,191,191,Card,3,January,1,Tuesday,23,10
196,6463,Aarav,23-01-2024,1.12.53 PM,Espresso,Coffee,"Espresso Beans, Water",3,241,723,UPI,3,January,1,Tuesday,23,13
197,3811,Rahul,23-01-2024,10.01.54 AM,Croissant,Bakery,"Flour, Butter, Yeast",1,137,137,Cash,3,January,1,Tuesday,23,10
198,7921,Rahul,23-01-2024,2.21.50 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,182,546,UPI,1,January,1,Tuesday,23,14
199,9919,Ananya,23-01-2024,5.51.17 PM,Americano,Coffee,"Espresso, Hot Water",1,265,265,Card,1,January,1,Tuesday,23,17
200,1661,Ananya,23-01-2024,5.46.51 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,309,309,Cash,2,January,1,Tuesday,23,17
201,7760,Riya,23-01-2024,9.29.37 AM,Croissant,Bakery,"Flour, Butter, Yeast",3,290,870,Card,3,January,1,Tuesday,23,9
202,7453,Ananya,24-01-2024,7.20.36 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,131,393,UPI,1,January,1,Wednesday,24,19
203,7101,Aarav,24-01-2024,9.14.54 PM,Espresso,Coffee,"Espresso Beans, Water",4,278,1112,Cash,3,January,1,Wednesday,24,21
204,3087,Ananya,24-01-2024,8.19.45 AM,Green Tea,Tea,"Green Tea Leaves, Water",3,202,606,Card,1,January,1,Wednesday,24,8
205,5781,Ananya,24-01-2024,5.11.27 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,321,1284,Card,3,January,1,Wednesday,24,17
206,3859,Riya,24-01-2024,2.16.08 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,293,1172,Card,1,January,1,Wednesday,24,14
207,4114,Pooja,24-01-2024,9.59.07 PM,Croissant,Bakery,"Flour, Butter, Yeast",2,309,618,Card,2,January,1,Wednesday,24,21
208,5590,Pooja,24-01-2024,8.39.52 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,221,442,Cash,1,January,1,Wednesday,24,20
209,1588,Karan,24-01-2024,7.25.34 PM,Latte,Coffee,"Espresso, Steamed Milk",2,217,434,UPI,1,January,1,Wednesday,24,19
210,7476,Simran,24-01-2024,6.21.24 PM,Green Tea,Tea,"Green Tea Leaves, Water",4,206,824,Card,2,January,1,Wednesday,24,18
211,4442,Riya,24-01-2024,4.47.38 PM,Latte,Coffee,"Espresso, Steamed Milk",3,268,804,UPI,3,January,1,Wednesday,24,16
212,6164,Simran,24-01-2024,3.36.23 PM,Americano,Coffee,"Espresso, Hot Water",1,139,139,Card,1,January,1,Wednesday,24,15
213,2904,Pooja,24-01-2024,10.17.51 PM,Latte,Coffee,"Espresso, Steamed Milk",1,171,171,Cash,3,January,1,Wednesday,24,22
214,4054,Simran,25-01-2024,5.53.03 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",1,289,289,Cash,3,January,1,Thursday,25,17
215,8893,Pooja,25-01-2024,11.16.47 AM,Green Tea,Tea,"Green Tea Leaves, Water",2,194,388,Cash,1,January,1,Thursday,25,11
216,6980,Nikhil,25-01-2024,8.16.20 PM,Green Tea,Tea,"Green Tea Leaves, Water",3,259,777,Cash,3,January,1,Thursday,25,20
217,2926,Nikhil,25-01-2024,4.03.36 PM,Latte,Coffee,"Espresso, Steamed Milk",4,132,528,UPI,3,January,1,Thursday,25,16
218,7011,Rahul,25-01-2024,10.37.30 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,185,740,Card,1,January,1,Thursday,25,10
219,1111,Aarav,25-01-2024,10.49.29 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,182,546,Cash,3,January,1,Thursday,25,22
220,2287,Aarav,25-01-2024,8.16.51 PM,Espresso,Coffee,"Espresso Beans, Water",2,283,566,UPI,3,January,1,Thursday,25,20
221,5674,Karan,25-01-2024,6.40.02 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,236,944,UPI,1,January,1,Thursday,25,18
222,7388,Karan,25-01-2024,9.15.49 AM,Latte,Coffee,"Espresso, Steamed Milk",1,323,323,UPI,1,January,1,Thursday,25,9
223,4746,Pooja,26-01-2024,9.21.16 AM,Espresso,Coffee,"Espresso Beans, Water",4,292,1168,Card,1,January,1,Friday,26,9
224,4416,Riya,26-01-2024,10.09.26 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,256,512,Card,1,January,1,Friday,26,10
225,9503,Nikhil,26-01-2024,11.19.14 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,267,267,Card,1,January,1,Friday,26,11
226,4627,Karan,26-01-2024,8.06.44 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,310,620,Cash,1,January,1,Friday,26,20
227,9770,Riya,26-01-2024,3.32.15 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,306,918,Cash,3,January,1,Friday,26,15
228,8143,Riya,26-01-2024,4.28.38 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,234,702,Card,2,January,1,Friday,26,16
229,3083,Rahul,26-01-2024,8.04.45 AM,Americano,Coffee,"Espresso, Hot Water",1,157,157,UPI,2,January,1,Friday,26,8
230,1217,Aarav,26-01-2024,9.25.16 AM,Latte,Coffee,"Espresso, Steamed Milk",3,340,1020,UPI,2,January,1,Friday,26,9
231,1143,Aarav,26-01-2024,7.27.44 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,271,1084,Card,1,January,1,Friday,26,19
232,5742,Nikhil,26-01-2024,6.27.49 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,317,951,Card,3,January,1,Friday,26,18
233,4859,Ananya,26-01-2024,3.21.11 PM,Espresso,Coffee,"Espresso Beans, Water",3,343,1029,Card,2,January,1,Friday,26,15
234,2107,Riya,27-01-2024,6.29.09 PM,Espresso,Coffee,"Espresso Beans, Water",1,214,214,Card,1,January,1,Saturday,27,18
235,1358,Karan,27-01-2024,12.37.20 PM,Latte,Coffee,"Espresso, Steamed Milk",2,136,272,UPI,2,January,1,Saturday,27,12
236,5930,Ananya,27-01-2024,3.46.32 PM,Americano,Coffee,"Espresso, Hot Water",3,296,888,Cash,2,January,1,Saturday,27,15
237,6916,Riya,27-01-2024,7.49.23 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,337,337,Cash,3,January,1,Saturday,27,19
238,3816,Simran,27-01-2024,9.12.50 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,349,349,Card,1,January,1,Saturday,27,9
239,4456,Rahul,27-01-2024,10.42.06 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,322,1288,UPI,2,January,1,Saturday,27,10
240,5622,Nikhil,27-01-2024,9.18.31 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,137,137,Cash,2,January,1,Saturday,27,9
241,6986,Pooja,27-01-2024,1.15.32 PM,Espresso,Coffee,"Espresso Beans, Water",3,145,435,UPI,2,January,1,Saturday,27,13
242,1874,Karan,27-01-2024,1.07.30 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,165,165,Card,3,January,1,Saturday,27,13
243,1662,Ananya,28-01-2024,11.00.59 AM,Americano,Coffee,"Espresso, Hot Water",4,226,904,Cash,1,January,1,Sunday,28,11
244,5778,Simran,28-01-2024,9.20.56 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,325,325,UPI,3,January,1,Sunday,28,9
245,8189,Simran,28-01-2024,3.00.26 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,238,238,UPI,1,January,1,Sunday,28,15
246,8496,Simran,28-01-2024,10.50.45 PM,Espresso,Coffee,"Espresso Beans, Water",2,285,570,Cash,1,January,1,Sunday,28,22
247,8284,Riya,28-01-2024,4.30.43 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,132,528,UPI,3,January,1,Sunday,28,16
248,9024,Riya,28-01-2024,8.30.23 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,278,1112,Cash,1,January,1,Sunday,28,8
249,7744,Nikhil,28-01-2024,1.22.17 PM,Americano,Coffee,"Espresso, Hot Water",3,164,492,Card,2,January,1,Sunday,28,13
250,4758,Karan,28-01-2024,6.13.33 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,249,498,UPI,3,January,1,Sunday,28,18
251,7182,Nikhil,28-01-2024,8.18.56 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,291,1164,Card,2,January,1,Sunday,28,20
252,3193,Simran,28-01-2024,7.04.40 AM,Green Tea,Tea,"Green Tea Leaves, Water",4,190,760,Card,1,January,1,Sunday,28,7
253,2147,Simran,28-01-2024,6.16.49 PM,Croissant,Bakery,"Flour, Butter, Yeast",3,194,582,Cash,2,January,1,Sunday,28,18
254,3621,Aarav,28-01-2024,8.48.33 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,155,620,Cash,1,January,1,Sunday,28,8
255,7673,Pooja,29-01-2024,5.11.54 PM,Croissant,Bakery,"Flour, Butter, Yeast",3,144,432,Card,1,January,1,Monday,29,17
256,7763,Aarav,29-01-2024,12.42.17 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,280,560,UPI,2,January,1,Monday,29,12
257,3754,Nikhil,29-01-2024,10.05.04 AM,Americano,Coffee,"Espresso, Hot Water",2,269,538,Cash,3,January,1,Monday,29,10
258,3211,Aarav,29-01-2024,6.47.54 PM,Espresso,Coffee,"Espresso Beans, Water",4,272,1088,Cash,3,January,1,Monday,29,18
259,2392,Simran,29-01-2024,2.24.02 PM,Green Tea,Tea,"Green Tea Leaves, Water",3,252,756,UPI,1,January,1,Monday,29,14
260,1334,Rahul,29-01-2024,6.01.17 PM,Americano,Coffee,"Espresso, Hot Water",4,157,628,Cash,3,January,1,Monday,29,18
261,9282,Nikhil,29-01-2024,10.03.06 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,198,792,UPI,2,January,1,Monday,29,22
262,3718,Rahul,30-01-2024,1.21.45 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,347,694,Card,2,January,1,Tuesday,30,13
263,8329,Aarav,30-01-2024,6.39.26 PM,Espresso,Coffee,"Espresso Beans, Water",3,243,729,UPI,1,January,1,Tuesday,30,18
264,4445,Pooja,30-01-2024,2.13.06 PM,Green Tea,Tea,"Green Tea Leaves, Water",1,182,182,Card,2,January,1,Tuesday,30,14
265,2796,Karan,30-01-2024,8.25.23 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,219,876,Cash,2,January,1,Tuesday,30,20
266,9752,Rahul,30-01-2024,9.35.11 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,240,720,UPI,2,January,1,Tuesday,30,21
267,5827,Rahul,30-01-2024,9.59.02 AM,Green Tea,Tea,"Green Tea Leaves, Water",4,142,568,UPI,3,January,1,Tuesday,30,9
268,4988,Rahul,30-01-2024,2.02.04 PM,Croissant,Bakery,"Flour, Butter, Yeast",3,234,702,UPI,1,January,1,Tuesday,30,14
269,2166,Ananya,31-01-2024,8.50.47 PM,Latte,Coffee,"Espresso, Steamed Milk",4,220,880,Cash,2,January,1,Wednesday,31,20
270,8869,Aarav,31-01-2024,8.33.43 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,265,1060,UPI,1,January,1,Wednesday,31,8
271,6131,Nikhil,31-01-2024,9.42.58 AM,Croissant,Bakery,"Flour, Butter, Yeast",4,255,1020,Cash,2,January,1,Wednesday,31,9
272,8530,Rahul,31-01-2024,9.17.44 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,275,1100,Cash,3,January,1,Wednesday,31,9
273,9272,Riya,31-01-2024,12.01.39 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,286,1144,Cash,2,January,1,Wednesday,31,12
274,6472,Nikhil,31-01-2024,1.06.37 PM,Espresso,Coffee,"Espresso Beans, Water",3,219,657,Card,3,January,1,Wednesday,31,13
275,9807,Riya,31-01-2024,5.20.36 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",1,246,246,Cash,1,January,1,Wednesday,31,17
276,5182,Rahul,31-01-2024,10.45.17 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,314,314,UPI,2,January,1,Wednesday,31,22
277,5762,Nikhil,31-01-2024,5.01.08 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,135,405,Card,1,January,1,Wednesday,31,17
278,9181,Pooja,31-01-2024,9.08.47 AM,Croissant,Bakery,"Flour, Butter, Yeast",2,169,338,Card,1,January,1,Wednesday,31,9
279,2901,Nikhil,31-01-2024,9.25.24 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,271,813,UPI,2,January,1,Wednesday,31,21
280,5808,Ananya,31-01-2024,11.55.29 AM,Espresso,Coffee,"Espresso Beans, Water",1,186,186,Card,3,January,1,Wednesday,31,11
281,9660,Rahul,01-02-2024,9.27.19 AM,Latte,Coffee,"Espresso, Steamed Milk",4,164,656,UPI,3,February,2,Thursday,1,9
282,9484,Simran,01-02-2024,3.01.32 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,191,573,Cash,2,February,2,Thursday,1,15
283,3005,Ananya,01-02-2024,2.02.23 PM,Americano,Coffee,"Espresso, Hot Water",4,231,924,Cash,3,February,2,Thursday,1,14
284,3807,Riya,01-02-2024,10.51.43 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,257,1028,UPI,2,February,2,Thursday,1,22
285,1245,Nikhil,01-02-2024,1.12.26 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,155,155,UPI,2,February,2,Thursday,1,13
286,2488,Aarav,01-02-2024,1.18.52 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,195,390,Cash,3,February,2,Thursday,1,13
287,1060,Riya,01-02-2024,5.06.46 PM,Green Tea,Tea,"Green Tea Leaves, Water",4,130,520,UPI,3,February,2,Thursday,1,17
288,4198,Aarav,01-02-2024,10.45.18 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,206,824,Card,3,February,2,Thursday,1,22
289,6442,Karan,01-02-2024,3.08.07 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,186,744,UPI,2,February,2,Thursday,1,15
290,7790,Karan,01-02-2024,10.07.18 PM,Green Tea,Tea,"Green Tea Leaves, Water",3,153,459,UPI,2,February,2,Thursday,1,22
291,2209,Karan,01-02-2024,7.13.53 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,345,1035,Cash,1,February,2,Thursday,1,19
292,6870,Pooja,02-02-2024,4.11.35 PM,Espresso,Coffee,"Espresso Beans, Water",4,296,1184,Card,3,February,2,Friday,2,16
293,1360,Karan,02-02-2024,9.58.00 AM,Croissant,Bakery,"Flour, Butter, Yeast",1,212,212,Card,3,February,2,Friday,2,9
294,8922,Aarav,02-02-2024,10.20.21 PM,Croissant,Bakery,"Flour, Butter, Yeast",3,306,918,UPI,3,February,2,Friday,2,22
295,8986,Riya,02-02-2024,4.33.36 PM,Americano,Coffee,"Espresso, Hot Water",1,158,158,UPI,2,February,2,Friday,2,16
296,3291,Simran,02-02-2024,7.42.41 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,256,512,UPI,2,February,2,Friday,2,19
297,7967,Karan,02-02-2024,8.55.39 AM,Espresso,Coffee,"Espresso Beans, Water",3,286,858,Cash,1,February,2,Friday,2,8
298,7507,Ananya,02-02-2024,10.38.05 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,326,1304,Card,1,February,2,Friday,2,10
299,7340,Karan,02-02-2024,7.28.54 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,349,1047,UPI,3,February,2,Friday,2,19
300,2627,Rahul,02-02-2024,8.18.16 AM,Croissant,Bakery,"Flour, Butter, Yeast",4,339,1356,Card,3,February,2,Friday,2,8
301,6076,Aarav,03-02-2024,1.46.19 PM,Americano,Coffee,"Espresso, Hot Water",3,268,804,Card,1,February,2,Saturday,3,13
302,3253,Simran,03-02-2024,9.55.24 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,172,688,Card,1,February,2,Saturday,3,21
303,3472,Aarav,03-02-2024,5.54.20 PM,Espresso,Coffee,"Espresso Beans, Water",3,179,537,Cash,1,February,2,Saturday,3,17
304,7140,Riya,03-02-2024,10.55.10 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,292,292,UPI,1,February,2,Saturday,3,10
305,2081,Pooja,03-02-2024,2.22.45 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,218,218,UPI,2,February,2,Saturday,3,14
306,5532,Ananya,03-02-2024,4.40.09 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,148,148,Card,1,February,2,Saturday,3,16
307,8062,Rahul,04-02-2024,11.51.43 AM,Espresso,Coffee,"Espresso Beans, Water",2,322,644,Cash,2,February,2,Sunday,4,11
308,5904,Ananya,04-02-2024,3.11.32 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,278,278,Cash,2,February,2,Sunday,4,15
309,1668,Ananya,04-02-2024,7.26.04 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,313,939,Cash,2,February,2,Sunday,4,7
310,1274,Riya,04-02-2024,5.17.05 PM,Espresso,Coffee,"Espresso Beans, Water",1,262,262,Cash,1,February,2,Sunday,4,17
311,5201,Riya,04-02-2024,10.47.26 AM,Latte,Coffee,"Espresso, Steamed Milk",1,197,197,UPI,1,February,2,Sunday,4,10
312,3181,Simran,04-02-2024,4.40.31 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,221,663,Cash,1,February,2,Sunday,4,16
313,7395,Nikhil,04-02-2024,9.04.31 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,209,209,Card,1,February,2,Sunday,4,9
314,4163,Riya,05-02-2024,9.30.14 PM,Latte,Coffee,"Espresso, Steamed Milk",4,226,904,Card,2,February,2,Monday,5,21
315,7405,Simran,05-02-2024,8.01.33 AM,Americano,Coffee,"Espresso, Hot Water",2,168,336,Card,1,February,2,Monday,5,8
316,7920,Nikhil,05-02-2024,9.05.36 AM,Latte,Coffee,"Espresso, Steamed Milk",4,144,576,Card,3,February,2,Monday,5,9
317,8751,Pooja,05-02-2024,12.43.23 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,327,327,Card,1,February,2,Monday,5,12
318,4505,Rahul,05-02-2024,7.42.40 AM,Latte,Coffee,"Espresso, Steamed Milk",4,312,1248,Cash,2,February,2,Monday,5,7
319,6806,Ananya,05-02-2024,7.26.30 AM,Croissant,Bakery,"Flour, Butter, Yeast",3,190,570,Cash,3,February,2,Monday,5,7
320,5713,Aarav,05-02-2024,7.12.42 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,229,916,UPI,3,February,2,Monday,5,19
321,6102,Rahul,05-02-2024,9.52.34 PM,Americano,Coffee,"Espresso, Hot Water",3,309,927,UPI,2,February,2,Monday,5,21
322,5471,Pooja,05-02-2024,3.52.58 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,320,640,UPI,1,February,2,Monday,5,15
323,9066,Rahul,06-02-2024,12.01.59 PM,Green Tea,Tea,"Green Tea Leaves, Water",1,195,195,UPI,1,February,2,Tuesday,6,12
324,7294,Karan,06-02-2024,1.25.22 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,191,382,Card,3,February,2,Tuesday,6,13
325,7127,Nikhil,06-02-2024,9.16.14 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,179,537,Card,2,February,2,Tuesday,6,21
326,6708,Rahul,06-02-2024,9.19.59 AM,Americano,Coffee,"Espresso, Hot Water",4,128,512,Cash,2,February,2,Tuesday,6,9
327,2426,Nikhil,06-02-2024,12.46.40 PM,Green Tea,Tea,"Green Tea Leaves, Water",2,258,516,Cash,1,February,2,Tuesday,6,12
328,6352,Pooja,06-02-2024,1.14.57 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,129,387,Card,1,February,2,Tuesday,6,13
329,9540,Pooja,06-02-2024,3.27.58 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,339,678,Cash,2,February,2,Tuesday,6,15
330,3293,Simran,06-02-2024,11.41.41 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,318,318,UPI,3,February,2,Tuesday,6,11
331,8772,Nikhil,06-02-2024,3.24.48 PM,Green Tea,Tea,"Green Tea Leaves, Water",4,237,948,UPI,3,February,2,Tuesday,6,15
332,2402,Ananya,06-02-2024,5.19.47 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,148,444,UPI,1,February,2,Tuesday,6,17
333,4561,Rahul,07-02-2024,2.53.22 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,294,588,UPI,1,February,2,Wednesday,7,14
334,3436,Ananya,07-02-2024,4.52.41 PM,Green Tea,Tea,"Green Tea Leaves, Water",1,229,229,UPI,2,February,2,Wednesday,7,16
335,6460,Ananya,07-02-2024,8.26.58 AM,Croissant,Bakery,"Flour, Butter, Yeast",1,346,346,Cash,2,February,2,Wednesday,7,8
336,2091,Pooja,07-02-2024,9.38.45 PM,Green Tea,Tea,"Green Tea Leaves, Water",1,292,292,Card,1,February,2,Wednesday,7,21
337,8706,Karan,07-02-2024,10.51.14 PM,Latte,Coffee,"Espresso, Steamed Milk",4,274,1096,UPI,2,February,2,Wednesday,7,22
338,8068,Aarav,07-02-2024,7.39.28 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,266,1064,Cash,3,February,2,Wednesday,7,7
339,6838,Aarav,07-02-2024,12.30.04 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,226,226,Card,2,February,2,Wednesday,7,12
340,5255,Aarav,08-02-2024,8.52.18 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,270,810,UPI,2,February,2,Thursday,8,20
341,8210,Karan,08-02-2024,9.37.21 AM,Croissant,Bakery,"Flour, Butter, Yeast",2,287,574,Card,1,February,2,Thursday,8,9
342,5648,Pooja,08-02-2024,8.52.29 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,300,300,Cash,1,February,2,Thursday,8,8
343,4101,Riya,08-02-2024,12.12.01 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,209,418,UPI,1,February,2,Thursday,8,12
344,5127,Nikhil,08-02-2024,5.39.03 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,204,816,UPI,2,February,2,Thursday,8,17
345,7201,Karan,09-02-2024,8.07.54 AM,Green Tea,Tea,"Green Tea Leaves, Water",1,121,121,Card,1,February,2,Friday,9,8
346,8308,Rahul,09-02-2024,10.33.38 AM,Espresso,Coffee,"Espresso Beans, Water",2,312,624,Card,2,February,2,Friday,9,10
347,4281,Rahul,09-02-2024,7.16.49 PM,Green Tea,Tea,"Green Tea Leaves, Water",2,209,418,UPI,3,February,2,Friday,9,19
348,1999,Pooja,09-02-2024,11.46.26 AM,Croissant,Bakery,"Flour, Butter, Yeast",1,319,319,UPI,3,February,2,Friday,9,11
349,5709,Karan,09-02-2024,7.36.23 AM,Latte,Coffee,"Espresso, Steamed Milk",4,309,1236,Card,2,February,2,Friday,9,7
350,7942,Ananya,09-02-2024,8.36.20 AM,Espresso,Coffee,"Espresso Beans, Water",2,291,582,Card,2,February,2,Friday,9,8
351,7915,Aarav,10-02-2024,10.47.36 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,333,999,Card,1,February,2,Saturday,10,22
352,2667,Karan,10-02-2024,5.53.36 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,281,562,UPI,2,February,2,Saturday,10,17
353,9290,Simran,10-02-2024,5.36.59 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,237,474,Cash,2,February,2,Saturday,10,17
354,2185,Nikhil,10-02-2024,7.09.18 AM,Green Tea,Tea,"Green Tea Leaves, Water",2,152,304,UPI,3,February,2,Saturday,10,7
355,1160,Rahul,10-02-2024,1.21.56 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,302,302,Card,3,February,2,Saturday,10,13
356,3480,Rahul,10-02-2024,8.48.33 PM,Americano,Coffee,"Espresso, Hot Water",4,349,1396,UPI,1,February,2,Saturday,10,20
357,4147,Riya,10-02-2024,1.17.47 PM,Latte,Coffee,"Espresso, Steamed Milk",2,338,676,Cash,1,February,2,Saturday,10,13
358,2115,Aarav,10-02-2024,8.20.37 AM,Green Tea,Tea,"Green Tea Leaves, Water",4,214,856,Card,3,February,2,Saturday,10,8
359,2895,Nikhil,11-02-2024,9.59.12 AM,Latte,Coffee,"Espresso, Steamed Milk",2,317,634,Card,2,February,2,Sunday,11,9
360,2774,Pooja,11-02-2024,6.26.44 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",1,316,316,UPI,2,February,2,Sunday,11,18
